starter_word,failed,tries_6,tries_5,tries_4,tries_3,tries_2,tries_1,total_games,success_rate,avg_tries
USHER,0,0,16,54,29,1,0,100,100.0,3.85
ADULT,0,0,19,49,31,1,0,100,100.0,3.86
BELIE,0,1,15,54,29,1,0,100,100.0,3.86
BOARD,0,0,13,61,25,1,0,100,100.0,3.86
BONUS,0,2,14,52,32,0,0,100,100.0,3.86
CAMEO,0,1,16,53,28,2,0,100,100.0,3.86
CHOIR,0,1,18,50,29,1,1,100,100.0,3.86
DECAY,0,0,15,58,25,2,0,100,100.0,3.86
DRAFT,0,0,15,56,29,0,0,100,100.0,3.86
DUTCH,0,1,19,49,28,2,1,100,100.0,3.86
DUVET,0,1,16,55,24,4,0,100,100.0,3.86
DWELT,0,1,16,51,32,0,0,100,100.0,3.86
EDICT,0,1,17,53,26,2,1,100,100.0,3.86
EPOCH,0,0,14,60,24,2,0,100,100.0,3.86
FINAL,0,1,15,55,27,2,0,100,100.0,3.86
FRAME,0,1,9,66,23,1,0,100,100.0,3.86
GAMUT,0,2,14,52,32,0,0,100,100.0,3.86
GLEAN,0,2,14,55,26,3,0,100,100.0,3.86
GUILD,0,4,19,40,33,4,0,100,100.0,3.86
GUSTY,0,1,16,51,32,0,0,100,100.0,3.86
HOARD,0,0,15,57,27,1,0,100,100.0,3.86
HORDE,0,0,18,51,30,1,0,100,100.0,3.86
HOTEL,0,1,13,57,29,0,0,100,100.0,3.86
IMAGE,0,1,17,53,25,4,0,100,100.0,3.86
LOVER,0,0,11,65,23,1,0,100,100.0,3.86
MAPLE,0,0,15,56,29,0,0,100,100.0,3.86
MERCY,0,1,16,53,28,2,0,100,100.0,3.86
MINCE,0,3,12,55,28,2,0,100,100.0,3.86
OPERA,0,1,13,62,20,3,1,100,100.0,3.86
PIECE,0,1,14,58,24,3,0,100,100.0,3.86
RAINY,0,1,13,60,23,3,0,100,100.0,3.86
READY,0,0,15,57,27,1,0,100,100.0,3.86
REPEL,0,1,16,54,27,1,1,100,100.0,3.86
SANDY,0,2,17,47,33,1,0,100,100.0,3.86
SHUNT,0,0,23,41,35,1,0,100,100.0,3.86
SLEEP,0,1,15,53,31,0,0,100,100.0,3.86
SOLVE,0,0,11,66,21,2,0,100,100.0,3.86
SPEAK,0,0,12,64,22,2,0,100,100.0,3.86
STAKE,0,0,9,70,19,2,0,100,100.0,3.86
STOUT,0,0,18,50,32,0,0,100,100.0,3.86
STOVE,0,0,17,53,29,1,0,100,100.0,3.86
STRAY,0,3,12,55,28,2,0,100,100.0,3.86
SUAVE,0,1,14,59,22,4,0,100,100.0,3.86
THREW,0,0,10,66,24,0,0,100,100.0,3.86
TWICE,0,2,15,55,24,3,1,100,100.0,3.86
ULCER,0,1,14,55,30,0,0,100,100.0,3.86
VAULT,0,0,18,53,26,3,0,100,100.0,3.86
ACTOR,0,1,15,56,26,2,0,100,100.0,3.87
ALTAR,0,1,14,60,21,4,0,100,100.0,3.87
AMPLE,0,0,15,58,26,1,0,100,100.0,3.87
BELCH,0,1,16,54,27,2,0,100,100.0,3.87
BICEP,0,2,7,67,24,0,0,100,100.0,3.87
BRAVE,0,0,16,57,25,2,0,100,100.0,3.87
CABLE,0,2,12,60,23,3,0,100,100.0,3.87
CHILD,0,3,14,53,27,3,0,100,100.0,3.87
CREDO,0,2,11,61,25,0,1,100,100.0,3.87
CURLY,0,2,21,40,36,1,0,100,100.0,3.87
DEBIT,0,1,18,52,25,4,0,100,100.0,3.87
DETER,0,1,13,59,26,1,0,100,100.0,3.87
DOWEL,0,0,15,57,28,0,0,100,100.0,3.87
FORCE,0,2,12,58,27,1,0,100,100.0,3.87
HOMER,0,0,17,54,28,1,0,100,100.0,3.87
LINEN,0,2,12,60,24,1,1,100,100.0,3.87
MANLY,0,2,12,59,25,2,0,100,100.0,3.87
MEALY,0,3,12,56,27,2,0,100,100.0,3.87
MICRO,0,1,13,59,26,1,0,100,100.0,3.87
MIDST,0,1,17,54,25,2,1,100,100.0,3.87
MINER,0,2,14,53,31,0,0,100,100.0,3.87
MINUS,0,3,16,49,29,3,0,100,100.0,3.87
NUDGE,0,1,15,55,28,1,0,100,100.0,3.87
PARER,0,1,12,61,25,1,0,100,100.0,3.87
PHONY,0,1,17,52,28,2,0,100,100.0,3.87
QUART,0,2,16,51,30,0,1,100,100.0,3.87
RATIO,0,3,12,54,31,0,0,100,100.0,3.87
REGAL,0,2,12,59,25,2,0,100,100.0,3.87
RELIC,0,1,12,60,27,0,0,100,100.0,3.87
REPAY,0,2,13,57,26,2,0,100,100.0,3.87
RHINO,0,1,16,53,29,1,0,100,100.0,3.87
RIVET,0,0,15,58,26,1,0,100,100.0,3.87
SCALD,0,0,14,60,25,1,0,100,100.0,3.87
SCOLD,0,0,16,57,25,2,0,100,100.0,3.87
SHAFT,0,1,15,55,28,1,0,100,100.0,3.87
SHORE,0,1,17,53,26,3,0,100,100.0,3.87
SLANG,0,2,13,58,24,3,0,100,100.0,3.87
SWATH,0,0,16,56,27,1,0,100,100.0,3.87
TANGY,0,1,14,58,25,2,0,100,100.0,3.87
TAUNT,0,1,15,55,28,1,0,100,100.0,3.87
THIEF,0,2,11,60,26,1,0,100,100.0,3.87
TITHE,0,1,17,53,26,3,0,100,100.0,3.87
TOWEL,0,1,10,65,23,1,0,100,100.0,3.87
TUNIC,0,2,15,51,32,0,0,100,100.0,3.87
UNDER,0,1,17,50,32,0,0,100,100.0,3.87
UNMET,0,2,14,54,29,1,0,100,100.0,3.87
USAGE,0,2,15,52,30,1,0,100,100.0,3.87
VIDEO,0,1,13,59,26,1,0,100,100.0,3.87
WRATH,0,1,10,65,23,1,0,100,100.0,3.87
YIELD,0,0,19,50,30,1,0,100,100.0,3.87
ANGRY,0,3,15,52,27,3,0,100,100.0,3.88
BATON,0,1,15,56,27,1,0,100,100.0,3.88
BEAUT,0,1,13,62,21,3,0,100,100.0,3.88
BREAK,0,0,12,65,22,1,0,100,100.0,3.88
BRINK,0,0,19,51,29,1,0,100,100.0,3.88
BURLY,0,2,20,43,34,1,0,100,100.0,3.88
CANDY,0,1,15,59,21,4,0,100,100.0,3.88
CLING,0,2,16,53,26,3,0,100,100.0,3.88
CORER,0,1,16,55,26,2,0,100,100.0,3.88
CROAK,0,2,12,62,20,4,0,100,100.0,3.88
CRUSH,0,1,17,54,26,1,1,100,100.0,3.88
DROOL,0,1,17,51,31,0,0,100,100.0,3.88
ENTER,0,3,12,55,30,0,0,100,100.0,3.88
GREEN,0,1,20,47,30,2,0,100,100.0,3.88
HORSE,0,0,17,55,27,1,0,100,100.0,3.88
HOUSE,0,0,20,51,26,3,0,100,100.0,3.88
INLAY,0,2,12,60,24,2,0,100,100.0,3.88
JOINT,0,1,16,55,26,2,0,100,100.0,3.88
LATTE,0,0,14,62,22,2,0,100,100.0,3.88
MADLY,0,1,18,52,26,3,0,100,100.0,3.88
MERRY,0,0,19,52,27,2,0,100,100.0,3.88
METRO,0,1,13,59,27,0,0,100,100.0,3.88
MIDGE,0,2,17,50,29,2,0,100,100.0,3.88
OLDER,0,0,17,55,27,1,0,100,100.0,3.88
PEACE,0,1,16,56,24,3,0,100,100.0,3.88
PICKY,0,1,19,48,31,1,0,100,100.0,3.88
REUSE,0,0,22,46,30,2,0,100,100.0,3.88
SCALE,0,2,8,66,24,0,0,100,100.0,3.88
SCRUB,0,1,16,55,26,2,0,100,100.0,3.88
SHEET,0,0,16,56,28,0,0,100,100.0,3.88
SKIRT,0,1,18,50,30,1,0,100,100.0,3.88
SMITH,0,2,11,63,21,3,0,100,100.0,3.88
SNACK,0,0,13,64,21,2,0,100,100.0,3.88
SONIC,0,2,15,53,29,1,0,100,100.0,3.88
SPIKE,0,0,14,60,26,0,0,100,100.0,3.88
STEEP,0,1,14,58,26,1,0,100,100.0,3.88
STUDY,0,1,20,46,32,1,0,100,100.0,3.88
SURER,0,0,21,49,27,3,0,100,100.0,3.88
VALUE,0,1,18,51,28,2,0,100,100.0,3.88
VERGE,0,0,18,53,28,1,0,100,100.0,3.88
VITAL,0,1,14,62,19,3,1,100,100.0,3.88
WINCE,0,2,16,52,28,2,0,100,100.0,3.88
WOVEN,0,0,12,64,24,0,0,100,100.0,3.88
WRUNG,0,2,16,52,28,2,0,100,100.0,3.88
ALIVE,0,0,17,58,22,3,0,100,100.0,3.89
APRON,0,1,14,61,21,3,0,100,100.0,3.89
BACON,0,1,14,59,25,1,0,100,100.0,3.89
BADGE,0,1,19,52,24,4,0,100,100.0,3.89
BLAME,0,3,14,56,23,4,0,100,100.0,3.89
BLURT,0,1,18,52,27,2,0,100,100.0,3.89
BRAKE,0,0,17,57,24,2,0,100,100.0,3.89
BRAWN,0,2,14,57,25,2,0,100,100.0,3.89
BROAD,0,1,16,55,27,1,0,100,100.0,3.89
CHAOS,0,1,16,56,25,2,0,100,100.0,3.89
DAISY,0,2,16,52,29,1,0,100,100.0,3.89
DECOY,0,3,15,55,22,5,0,100,100.0,3.89
DELAY,0,3,14,54,27,2,0,100,100.0,3.89
DOING,0,1,21,49,25,3,1,100,100.0,3.89
EARLY,0,3,12,59,23,3,0,100,100.0,3.89
ETHIC,0,1,14,59,25,1,0,100,100.0,3.89
FACET,0,1,14,59,25,1,0,100,100.0,3.89
FLYER,0,1,12,64,21,2,0,100,100.0,3.89
FOYER,0,0,17,55,28,0,0,100,100.0,3.89
HENCE,0,1,18,51,29,1,0,100,100.0,3.89
HYPER,0,1,10,67,21,1,0,100,100.0,3.89
KNEAD,0,0,16,58,25,1,0,100,100.0,3.89
LANKY,0,1,16,56,25,2,0,100,100.0,3.89
LAPEL,0,0,17,56,26,1,0,100,100.0,3.89
LEASE,0,2,4,75,19,0,0,100,100.0,3.89
LOCUS,0,0,14,62,23,1,0,100,100.0,3.89
MAYOR,0,1,13,63,20,3,0,100,100.0,3.89
METER,0,1,11,65,22,1,0,100,100.0,3.89
MOVIE,0,1,18,52,27,2,0,100,100.0,3.89
NICER,0,2,12,61,23,2,0,100,100.0,3.89
PHONE,0,0,18,56,23,3,0,100,100.0,3.89
PLANK,0,0,19,52,28,1,0,100,100.0,3.89
POWER,0,1,12,63,23,1,0,100,100.0,3.89
SIEGE,0,1,20,46,33,0,0,100,100.0,3.89
STAID,0,2,17,51,28,2,0,100,100.0,3.89
STOIC,0,1,13,62,22,2,0,100,100.0,3.89
STYLE,0,1,11,64,24,0,0,100,100.0,3.89
SYRUP,0,0,18,54,27,1,0,100,100.0,3.89
TOUGH,0,2,18,49,29,2,0,100,100.0,3.89
TWINE,0,1,17,54,26,2,0,100,100.0,3.89
WORLD,0,1,15,56,28,0,0,100,100.0,3.89
ABIDE,0,0,21,49,29,1,0,100,100.0,3.9
ADMIT,0,1,19,53,23,4,0,100,100.0,3.9
ADOBE,0,2,15,57,23,3,0,100,100.0,3.9
BEING,0,3,15,54,25,3,0,100,100.0,3.9
BIRCH,0,2,17,53,25,3,0,100,100.0,3.9
BIRTH,0,3,15,51,31,0,0,100,100.0,3.9
BLEED,0,2,16,55,24,3,0,100,100.0,3.9
BREED,0,0,19,53,27,1,0,100,100.0,3.9
BRINY,0,3,14,56,25,1,1,100,100.0,3.9
BROKE,0,0,14,64,20,2,0,100,100.0,3.9
BUILT,0,2,17,50,31,0,0,100,100.0,3.9
BUNCH,0,4,17,46,31,2,0,100,100.0,3.9
CLIMB,0,1,17,54,27,1,0,100,100.0,3.9
CLOSE,0,1,17,53,29,0,0,100,100.0,3.9
CLOUD,0,2,19,48,30,0,1,100,100.0,3.9
DEITY,0,2,21,44,31,2,0,100,100.0,3.9
DELTA,0,0,19,53,27,1,0,100,100.0,3.9
DINGY,0,4,19,43,31,3,0,100,100.0,3.9
FINER,0,1,12,63,24,0,0,100,100.0,3.9
FLOAT,0,3,11,59,27,0,0,100,100.0,3.9
FROTH,0,3,12,57,28,0,0,100,100.0,3.9
GROWL,0,2,17,51,29,1,0,100,100.0,3.9
HINGE,0,2,16,54,26,2,0,100,100.0,3.9
MEDIA,0,0,16,60,22,2,0,100,100.0,3.9
MONTH,0,0,20,51,28,1,0,100,100.0,3.9
MUSTY,0,2,14,58,25,0,1,100,100.0,3.9
PERKY,0,0,21,50,27,2,0,100,100.0,3.9
PROXY,0,1,17,53,29,0,0,100,100.0,3.9
REBEL,0,1,14,60,24,1,0,100,100.0,3.9
SHIFT,0,1,18,51,30,0,0,100,100.0,3.9
SHIRK,0,0,11,68,21,0,0,100,100.0,3.9
SIGHT,0,2,22,44,28,4,0,100,100.0,3.9
SMEAR,0,2,14,58,24,2,0,100,100.0,3.9
SPILL,0,4,10,59,26,1,0,100,100.0,3.9
STINK,0,0,16,59,24,1,0,100,100.0,3.9
TAWNY,0,1,19,53,24,2,1,100,100.0,3.9
TEACH,0,0,19,56,21,4,0,100,100.0,3.9
THESE,0,0,17,56,27,0,0,100,100.0,3.9
THINK,0,0,16,61,20,3,0,100,100.0,3.9
TOAST,0,1,18,52,28,1,0,100,100.0,3.9
TOUCH,0,0,22,47,30,1,0,100,100.0,3.9
USING,0,2,17,51,29,1,0,100,100.0,3.9
WEARY,0,2,12,63,21,1,1,100,100.0,3.9
WHALE,0,0,14,63,22,1,0,100,100.0,3.9
YACHT,0,2,13,61,22,1,1,100,100.0,3.9
AGAPE,0,1,19,53,24,3,0,100,100.0,3.91
ALIKE,0,0,16,61,21,2,0,100,100.0,3.91
AMBLE,0,1,19,54,22,4,0,100,100.0,3.91
ANGER,0,1,23,46,26,4,0,100,100.0,3.91
ASIDE,0,1,18,53,27,1,0,100,100.0,3.91
BANAL,0,2,15,56,26,1,0,100,100.0,3.91
BASIN,0,1,14,60,25,0,0,100,100.0,3.91
BRIBE,0,2,17,54,25,1,1,100,100.0,3.91
CEASE,0,3,11,62,23,0,1,100,100.0,3.91
CHAFE,0,1,18,53,27,1,0,100,100.0,3.91
CHOKE,0,0,18,56,25,1,0,100,100.0,3.91
CRAWL,0,2,15,55,28,0,0,100,100.0,3.91
DINGO,0,2,23,40,34,1,0,100,100.0,3.91
DOUBT,0,2,17,52,28,1,0,100,100.0,3.91
DOZEN,0,0,16,60,23,1,0,100,100.0,3.91
ELDER,0,0,19,54,26,1,0,100,100.0,3.91
FEIGN,0,3,17,52,24,4,0,100,100.0,3.91
FORTH,0,2,14,59,23,2,0,100,100.0,3.91
GAUDY,0,3,19,45,32,1,0,100,100.0,3.91
HERON,0,3,10,62,25,0,0,100,100.0,3.91
HONEY,0,1,14,60,25,0,0,100,100.0,3.91
IDLER,0,0,17,58,24,1,0,100,100.0,3.91
KNELT,0,0,17,59,23,0,1,100,100.0,3.91
LAUGH,0,3,18,47,31,1,0,100,100.0,3.91
LOWER,0,1,14,61,23,1,0,100,100.0,3.91
MAGIC,0,1,21,47,30,1,0,100,100.0,3.91
MARSH,0,2,15,55,28,0,0,100,100.0,3.91
NICHE,0,2,15,55,28,0,0,100,100.0,3.91
RIDER,0,2,12,62,23,1,0,100,100.0,3.91
RUPEE,0,0,23,48,26,3,0,100,100.0,3.91
SCRAP,0,1,15,60,22,2,0,100,100.0,3.91
SHOVE,0,0,18,57,23,2,0,100,100.0,3.91
STEEL,0,1,16,56,27,0,0,100,100.0,3.91
STOCK,0,0,14,64,21,1,0,100,100.0,3.91
STOMP,0,1,17,55,26,1,0,100,100.0,3.91
STRAW,0,2,9,67,22,0,0,100,100.0,3.91
STUNG,0,2,18,52,25,3,0,100,100.0,3.91
THROW,0,0,17,57,26,0,0,100,100.0,3.91
TITAN,0,3,12,60,23,2,0,100,100.0,3.91
TRAWL,0,4,12,55,29,0,0,100,100.0,3.91
VISOR,0,0,20,53,25,2,0,100,100.0,3.91
VOILA,0,0,16,62,19,3,0,100,100.0,3.91
VOTER,0,0,13,66,20,1,0,100,100.0,3.91
AWARD,0,1,16,61,18,4,0,100,100.0,3.92
BLADE,0,3,12,61,22,2,0,100,100.0,3.92
BROOM,0,0,22,50,27,0,1,100,100.0,3.92
BROWN,0,1,21,49,28,0,1,100,100.0,3.92
BRUSH,0,0,19,56,23,2,0,100,100.0,3.92
BUGLE,0,1,20,53,23,2,1,100,100.0,3.92
CARRY,0,2,16,56,24,2,0,100,100.0,3.92
CHEAT,0,0,22,49,28,1,0,100,100.0,3.92
CLEAR,0,2,16,55,26,1,0,100,100.0,3.92
COMET,0,2,17,52,29,0,0,100,100.0,3.92
CRAZE,0,3,16,52,28,1,0,100,100.0,3.92
DEVIL,0,1,18,55,24,2,0,100,100.0,3.92
DWARF,0,0,16,62,20,2,0,100,100.0,3.92
EGRET,0,3,14,57,24,2,0,100,100.0,3.92
EMAIL,0,0,19,55,25,1,0,100,100.0,3.92
FIBER,0,2,15,57,25,1,0,100,100.0,3.92
FOCAL,0,1,17,57,23,2,0,100,100.0,3.92
FROCK,0,1,21,49,27,2,0,100,100.0,3.92
INFER,0,1,13,63,23,0,0,100,100.0,3.92
JAUNT,0,1,17,56,25,1,0,100,100.0,3.92
LUNCH,0,1,23,44,31,1,0,100,100.0,3.92
LUSTY,0,2,15,56,27,0,0,100,100.0,3.92
MARCH,0,3,12,61,22,2,0,100,100.0,3.92
MEDIC,0,3,14,56,26,1,0,100,100.0,3.92
NASTY,0,1,13,65,19,2,0,100,100.0,3.92
OFTEN,0,1,11,67,21,0,0,100,100.0,3.92
OXIDE,0,1,15,60,23,1,0,100,100.0,3.92
PATSY,0,1,17,57,23,2,0,100,100.0,3.92
PIXEL,0,0,18,58,22,2,0,100,100.0,3.92
PRESS,0,1,16,58,24,1,0,100,100.0,3.92
RERUN,0,1,18,54,26,1,0,100,100.0,3.92
RETRY,0,0,19,55,25,1,0,100,100.0,3.92
SHAWL,0,0,18,56,26,0,0,100,100.0,3.92
SLOTH,0,0,18,57,24,1,0,100,100.0,3.92
SLUMP,0,1,21,47,31,0,0,100,100.0,3.92
SLUNG,0,2,20,47,30,1,0,100,100.0,3.92
SNAKE,0,1,17,57,23,2,0,100,100.0,3.92
SPOKE,0,0,23,49,25,3,0,100,100.0,3.92
STEIN,0,3,12,59,26,0,0,100,100.0,3.92
SWINE,0,1,22,46,30,1,0,100,100.0,3.92
TOTEM,0,2,18,50,30,0,0,100,100.0,3.92
WASTE,0,1,13,64,21,1,0,100,100.0,3.92
WHIRL,0,2,17,52,29,0,0,100,100.0,3.92
ADMIN,0,4,12,58,25,1,0,100,100.0,3.93
ALARM,0,2,18,56,19,5,0,100,100.0,3.93
ALOFT,0,2,13,61,24,0,0,100,100.0,3.93
ALOUD,0,0,19,56,24,1,0,100,100.0,3.93
AORTA,0,1,16,60,21,2,0,100,100.0,3.93
BALMY,0,1,20,55,19,5,0,100,100.0,3.93
BIOME,0,0,19,56,24,1,0,100,100.0,3.93
BOUGH,0,3,22,42,31,2,0,100,100.0,3.93
CHAMP,0,1,17,59,20,3,0,100,100.0,3.93
CLASH,0,1,18,56,23,2,0,100,100.0,3.93
CLERK,0,0,18,58,23,1,0,100,100.0,3.93
COULD,0,3,18,50,27,2,0,100,100.0,3.93
CROSS,0,1,20,52,25,2,0,100,100.0,3.93
CROWD,0,3,19,49,26,3,0,100,100.0,3.93
DITTO,0,1,21,51,24,3,0,100,100.0,3.93
DROLL,0,1,16,58,25,0,0,100,100.0,3.93
DROOP,0,2,19,50,28,1,0,100,100.0,3.93
EASEL,0,2,11,65,22,0,0,100,100.0,3.93
GENIE,0,5,13,54,26,2,0,100,100.0,3.93
GIVEN,0,2,20,51,23,4,0,100,100.0,3.93
HAIRY,0,2,16,57,23,2,0,100,100.0,3.93
HALVE,0,1,13,66,18,2,0,100,100.0,3.93
INANE,0,2,15,59,22,2,0,100,100.0,3.93
LEDGE,0,2,18,52,27,1,0,100,100.0,3.93
LEMUR,0,1,19,54,24,2,0,100,100.0,3.93
LIBEL,0,1,16,58,25,0,0,100,100.0,3.93
LOGIC,0,1,19,55,22,3,0,100,100.0,3.93
LUCID,0,1,24,43,31,1,0,100,100.0,3.93
LYING,0,3,15,56,24,2,0,100,100.0,3.93
MASON,0,1,20,51,27,1,0,100,100.0,3.93
PAPER,0,2,14,61,21,2,0,100,100.0,3.93
POLKA,0,1,20,55,19,5,0,100,100.0,3.93
PUPIL,0,1,20,54,21,4,0,100,100.0,3.93
SAVOR,0,0,15,63,22,0,0,100,100.0,3.93
SCRAM,0,4,14,56,23,3,0,100,100.0,3.93
SERVE,0,1,13,67,16,3,0,100,100.0,3.93
SEVEN,0,0,20,55,23,2,0,100,100.0,3.93
SHADE,0,0,20,53,27,0,0,100,100.0,3.93
SORRY,0,0,20,56,22,1,1,100,100.0,3.93
STAND,0,0,19,57,22,2,0,100,100.0,3.93
TALLY,0,2,20,49,27,2,0,100,100.0,3.93
VALID,0,1,17,59,20,3,0,100,100.0,3.93
VIGOR,0,0,22,51,25,2,0,100,100.0,3.93
WHOSE,0,0,18,57,25,0,0,100,100.0,3.93
WORSE,0,1,14,63,21,1,0,100,100.0,3.93
AGREE,0,2,21,48,27,2,0,100,100.0,3.94
ALBUM,0,2,17,57,21,3,0,100,100.0,3.94
AWAIT,0,2,23,43,31,1,0,100,100.0,3.94
BATTY,0,1,14,66,16,3,0,100,100.0,3.94
BENCH,0,3,14,58,24,1,0,100,100.0,3.94
BEVEL,0,0,19,57,23,1,0,100,100.0,3.94
BRISK,0,0,18,59,22,1,0,100,100.0,3.94
CHEER,0,0,24,49,24,3,0,100,100.0,3.94
DITTY,0,2,21,48,27,2,0,100,100.0,3.94
DRYER,0,2,19,51,27,1,0,100,100.0,3.94
EBONY,0,2,21,49,25,3,0,100,100.0,3.94
ERODE,0,1,16,62,18,3,0,100,100.0,3.94
FLAIR,0,1,14,65,18,2,0,100,100.0,3.94
FLAKE,0,0,17,61,21,1,0,100,100.0,3.94
FRESH,0,1,17,58,23,1,0,100,100.0,3.94
GNASH,0,4,11,63,20,1,1,100,100.0,3.94
HUMID,0,3,17,51,29,0,0,100,100.0,3.94
LEECH,0,2,16,58,22,2,0,100,100.0,3.94
LIMIT,0,2,17,56,23,2,0,100,100.0,3.94
MARRY,0,2,21,47,29,1,0,100,100.0,3.94
MATCH,0,2,24,42,30,2,0,100,100.0,3.94
MULCH,0,1,22,49,26,2,0,100,100.0,3.94
NINTH,0,1,15,64,17,3,0,100,100.0,3.94
OUGHT,0,3,17,53,25,2,0,100,100.0,3.94
PASTA,0,1,20,54,22,3,0,100,100.0,3.94
SALAD,0,2,19,52,25,2,0,100,100.0,3.94
SAUCY,0,5,15,50,29,1,0,100,100.0,3.94
SEVER,0,0,13,69,17,1,0,100,100.0,3.94
SMIRK,0,1,19,54,25,1,0,100,100.0,3.94
STEAM,0,1,23,47,27,2,0,100,100.0,3.94
STEED,0,2,19,52,25,2,0,100,100.0,3.94
STINT,0,2,19,51,27,1,0,100,100.0,3.94
SWEAT,0,2,14,60,24,0,0,100,100.0,3.94
SWUNG,0,3,13,60,23,1,0,100,100.0,3.94
TENTH,0,0,20,54,26,0,0,100,100.0,3.94
THEME,0,0,21,53,25,1,0,100,100.0,3.94
TUTOR,0,2,22,45,30,1,0,100,100.0,3.94
UTTER,0,0,20,55,24,1,0,100,100.0,3.94
VERSE,0,1,16,61,20,2,0,100,100.0,3.94
WORDY,0,1,17,58,23,1,0,100,100.0,3.94
WREAK,0,0,19,56,25,0,0,100,100.0,3.94
YOUNG,0,2,19,50,29,0,0,100,100.0,3.94
AFTER,0,0,21,53,26,0,0,100,100.0,3.95
AMBER,0,3,16,55,25,1,0,100,100.0,3.95
ARBOR,0,1,18,57,23,1,0,100,100.0,3.95
AWARE,0,4,16,53,25,2,0,100,100.0,3.95
BAKER,0,0,16,64,19,1,0,100,100.0,3.95
BLOKE,0,0,17,62,20,1,0,100,100.0,3.95
CAULK,0,0,17,62,20,1,0,100,100.0,3.95
EDIFY,0,2,17,56,24,1,0,100,100.0,3.95
ETHER,0,2,16,58,23,1,0,100,100.0,3.95
FALSE,0,2,12,65,21,0,0,100,100.0,3.95
FIEND,0,3,13,61,22,1,0,100,100.0,3.95
FOCUS,0,1,19,55,24,1,0,100,100.0,3.95
FOUND,0,2,23,45,28,2,0,100,100.0,3.95
GLOVE,0,0,21,55,22,2,0,100,100.0,3.95
GROOM,0,0,23,51,24,2,0,100,100.0,3.95
GUANO,0,3,18,51,27,1,0,100,100.0,3.95
HABIT,0,1,14,66,17,2,0,100,100.0,3.95
INDIE,0,1,17,58,24,0,0,100,100.0,3.95
IVORY,0,0,21,53,26,0,0,100,100.0,3.95
JOUST,0,1,22,48,29,0,0,100,100.0,3.95
KRILL,0,1,21,50,28,0,0,100,100.0,3.95
MERGE,0,2,18,55,23,2,0,100,100.0,3.95
NAIVE,0,0,23,53,20,4,0,100,100.0,3.95
NEVER,0,0,20,56,23,1,0,100,100.0,3.95
NYMPH,0,0,19,57,24,0,0,100,100.0,3.95
OTHER,0,2,15,61,20,2,0,100,100.0,3.95
SHAKE,0,1,13,66,20,0,0,100,100.0,3.95
SHAVE,0,2,14,64,18,1,1,100,100.0,3.95
SHELF,0,1,22,49,27,1,0,100,100.0,3.95
SHRUB,0,2,16,59,21,2,0,100,100.0,3.95
SHUCK,0,1,20,53,25,1,0,100,100.0,3.95
SOWER,0,0,18,60,21,1,0,100,100.0,3.95
STILL,0,2,14,61,23,0,0,100,100.0,3.95
THUMP,0,1,19,55,24,1,0,100,100.0,3.95
TWANG,0,3,16,56,23,2,0,100,100.0,3.95
URBAN,0,2,16,58,23,1,0,100,100.0,3.95
VAGUE,0,1,22,49,27,1,0,100,100.0,3.95
VIOLA,0,0,20,58,19,3,0,100,100.0,3.95
WATCH,0,0,25,49,22,4,0,100,100.0,3.95
WHELP,0,0,21,53,26,0,0,100,100.0,3.95
